ID Caso,Código DANE de Municipio,Municipio,Departamento,Año,Mes,Día,ID Persona,Sexo,Etnia,Ocupación,Calidad de la Víctima o la Baja,Tipo de Población Vulnerable,Militante Político,Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente,Situación Actual de la Víctima,Fuente de Información de la Desaparición,Edad,latitud-longitud
280084,70820,SANTIAGO DE TOLU,SUCRE,2007,4,12,301359,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.53543469 9.533810567)
280086,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,4,12,301361,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-77.01074 3.875708)
280087,27800,UNGUIA,CHOCO,2007,4,12,301362,HOMBRE,,NO APLICA,CIVIL,,,,,DESAPARECIDO,,PRIMERA INFANCIA (0-5 AÑOS),POINT (-77.091753 8.042761)
280088,13580,REGIDOR,BOLIVAR,2007,4,13,301363,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,ADULTEZ (29-59 AÑOS),POINT (-73.91450679 8.672628558)
280090,54810,TIBU,NORTE DE SANTANDER,2007,4,14,301365,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.79925855 8.713507237)
280091,86568,PUERTO ASIS,PUTUMAYO,2007,4,14,301366,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.52158203 0.433884539)
280092,68077,BARBOSA,SANTANDER,2007,4,14,301367,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.62345229 5.955617327)
280093,15755,SOCOTA,BOYACA,2007,4,14,301368,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.5364636 5.906513772)
280094,27495,NUQUI,CHOCO,2007,4,14,301369,HOMBRE,,COMERCIANTE,CIVIL,LÍDER COMUNITARIO,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-77.33057439 5.591359844)
280094,27495,NUQUI,CHOCO,2007,4,14,301370,HOMBRE,,SIN INFORMACIÓN,CIVIL,FAMILIAR DE PERSONA VULNERABLE,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-77.33057439 5.591359844)
280096,05088,BELLO,ANTIOQUIA,2007,4,14,301371,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.58973588 6.358841086)
280098,50001,VILLAVICENCIO,META,2007,4,15,301373,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.49291594 4.09166877)
280099,20228,CURUMANI,CESAR,2007,4,15,301374,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.48810861 9.238771332)
280100,18001,FLORENCIA,CAQUETA,2007,4,15,301375,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-75.55823906 1.749138704)
280101,05154,CAUCASIA,ANTIOQUIA,2007,4,15,301376,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.03501824 7.867941792)
280102,05154,CAUCASIA,ANTIOQUIA,2007,4,15,301377,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.03501824 7.867941792)
280103,18410,LA MONTAÑITA,CAQUETA,2007,4,15,301378,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.23572732 1.302860442)
280104,00000,SIN INFORMACION,SIN INFORMACION,2007,4,15,301379,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
280105,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,4,15,301380,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-77.11872831 3.493340766)
280106,52540,POLICARPA,NARIÑO,2007,4,15,301381,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-77.459265 1.628139)
280107,76563,PRADERA,VALLE DEL CAUCA,2007,4,16,301382,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.17841841 3.42063665)
280108,54498,OCAÑA,NORTE DE SANTANDER,2007,4,16,301383,HOMBRE,,ECONOMÍA INFORMAL,CIVIL,,,,,APARECIÓ MUERTO,,JUVENTUD (18-28 AÑOS),POINT (-73.33765033 8.206637527)
280109,54261,EL ZULIA,NORTE DE SANTANDER,2007,4,16,301384,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.63152118 8.081200092)
280110,52696,SANTA BARBARA,NARIÑO,2007,4,16,301385,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-77.98256461 2.494420411)
280111,52612,RICAURTE,NARIÑO,2007,4,16,301386,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-78.05811118 1.147671848)
280112,52001,PASTO,NARIÑO,2007,4,16,301387,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-77.20610074 1.083605497)
280113,52001,PASTO,NARIÑO,2007,4,16,301388,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-77.20610074 1.083605497)
280114,05585,PUERTO NARE,ANTIOQUIA,2007,4,16,301389,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.70317722 6.126539139)
280115,00000,SIN INFORMACION,SIN INFORMACION,2007,4,16,301390,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
280116,81065,ARAUQUITA,ARAUCA,2007,4,16,301391,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-71.29827429 6.799338394)
280117,05284,FRONTINO,ANTIOQUIA,2007,4,17,301392,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.33199656 6.691364773)
280119,66001,PEREIRA,RISARALDA,2007,4,17,301394,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.79579093 4.803662773)
280120,76100,BOLIVAR,VALLE DEL CAUCA,2007,4,17,301395,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.34982039 4.393118861)
280122,81065,ARAUQUITA,ARAUCA,2007,4,17,301397,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-71.29827429 6.799338394)
280124,86568,PUERTO ASIS,PUTUMAYO,2007,4,18,301399,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.52158203 0.433884539)
280125,05266,ENVIGADO,ANTIOQUIA,2007,4,18,301400,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.54686779 6.154394922)
280127,20001,VALLEDUPAR,CESAR,2007,4,18,467047,HOMBRE,INDÍGENA,TRABAJADOR DE FINCA,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-73.45784764 10.21890277)
280128,05467,MONTEBELLO,ANTIOQUIA,2007,4,18,301403,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-75.51972693 5.916853903)
280128,05467,MONTEBELLO,ANTIOQUIA,2007,4,18,301404,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-75.51972693 5.916853903)
280128,05467,MONTEBELLO,ANTIOQUIA,2007,4,18,301405,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-75.51972693 5.916853903)
280131,20001,VALLEDUPAR,CESAR,2007,4,18,301406,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.45784764 10.21890277)
280132,50313,GRANADA,META,2007,4,18,301407,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,JUVENTUD (18-28 AÑOS),POINT (-73.7611547 3.441051399)
280132,50313,GRANADA,META,2007,4,18,301408,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-73.7611547 3.441051399)
280132,50313,GRANADA,META,2007,4,18,301409,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-73.7611547 3.441051399)
280132,50313,GRANADA,META,2007,4,18,301410,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-73.7611547 3.441051399)
280132,50313,GRANADA,META,2007,4,18,301411,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-73.7611547 3.441051399)
280137,52835,SAN ANDRES DE TUMACO,NARIÑO,2007,4,19,301412,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-78.61540963 1.574550638)
280138,52540,POLICARPA,NARIÑO,2007,4,19,301413,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-77.48134359 1.735354202)
280139,27075,BAHIA SOLANO,CHOCO,2007,4,19,301414,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-77.41653534 6.162762775)
280140,05045,APARTADO,ANTIOQUIA,2007,4,19,301415,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.58236264 7.86047815)
280141,05664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,1998,1,1,301416,HOMBRE,,COMERCIANTE,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.5624839 6.458666308)
280142,05045,APARTADO,ANTIOQUIA,2007,4,19,301417,HOMBRE,,ESTUDIANTE,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.625135 7.883257)
280143,05021,ALEJANDRIA,ANTIOQUIA,2001,6,11,301418,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,ADOLESCENCIA (12-17 AÑOS),POINT (-75.09059702 6.365534125)
280143,05021,ALEJANDRIA,ANTIOQUIA,2001,6,11,567079,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-75.09059702 6.365534125)
280143,05021,ALEJANDRIA,ANTIOQUIA,2001,6,11,567080,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-75.09059702 6.365534125)
280144,05001,MEDELLIN,ANTIOQUIA,2007,4,19,301419,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.61103107 6.257590259)
280145,00000,SIN INFORMACION,SIN INFORMACION,2007,4,19,301420,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
280147,86320,ORITO,PUTUMAYO,2007,4,20,301422,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.94313923 0.673756323)
280148,76834,TULUA,VALLE DEL CAUCA,2007,4,20,301423,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.03250379 4.02840797)
280149,70670,SAMPUES,SUCRE,2007,4,20,301424,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-75.36027422 9.165188649)
280151,27150,CARMEN DEL DARIEN,CHOCO,2007,4,20,301426,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,,POINT (-76.970795 7.158538)
280152,76036,ANDALUCIA,VALLE DEL CAUCA,2007,4,21,301427,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.16063341 4.153314228)
280153,85001,YOPAL,CASANARE,2007,4,21,301428,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-72.25802857 5.242744761)
280156,50325,MAPIRIPAN,META,2007,4,21,301431,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-71.93805692 3.117523361)
280162,27361,ISTMINA,CHOCO,2007,4,22,301437,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-77.00090737 4.586818665)
280164,20621,LA PAZ,CESAR,2007,4,22,301439,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ VIVO,,JUVENTUD (18-28 AÑOS),POINT (-73.07824569 10.24440562)
280165,50689,SAN MARTIN,META,2007,4,22,301440,HOMBRE,,TRABAJADOR DE FINCA,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-72.65672742 3.515860962)
280166,05086,BELMIRA,ANTIOQUIA,2007,4,22,301441,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.68621659 6.665853953)
280167,86757,SAN MIGUEL,PUTUMAYO,2004,10,10,301442,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-76.84510459 0.272449048)
280168,54800,TEORAMA,NORTE DE SANTANDER,2007,4,23,301443,HOMBRE,,CAMPESINO,CIVIL,LÍDER CAMPESINO,,,,DESAPARECIDO,,,POINT (-73.15714097 8.760013794)
280169,50325,MAPIRIPAN,META,2007,4,23,301444,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-71.93805692 3.117523361)
280170,19807,TIMBIO,CAUCA,2007,4,23,301445,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.71051932 2.369625312)
280171,68081,BARRANCABERMEJA,SANTANDER,2007,4,24,301446,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.78211646 7.054074558)
280174,52540,POLICARPA,NARIÑO,2007,4,24,301449,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-77.48134359 1.735354202)
280175,05107,BRICEÑO,ANTIOQUIA,2000,10,7,301450,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,,POINT (-75.56223474 7.111788462)
280176,86320,ORITO,PUTUMAYO,2007,4,25,301451,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.94313923 0.673756323)
280178,99773,CUMARIBO,VICHADA,2007,4,25,301453,HOMBRE,,COMERCIANTE,CIVIL,,,,,SIGUE DESAPARECIDO PERO EXISTE INFORMACIÓN,FAMILIARES O COMUNIDAD,ADULTEZ (29-59 AÑOS),POINT (-70.58853894 3.824487852)
280180,23807,TIERRALTA,CORDOBA,2007,4,26,301455,SIN INFORMACION,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.16846678 7.813896829)
280181,86757,SAN MIGUEL,PUTUMAYO,2007,4,27,301456,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-76.84510459 0.272449048)
280182,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,4,27,301457,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-77.11872831 3.493340766)
280183,05154,CAUCASIA,ANTIOQUIA,2007,4,27,301458,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.03501824 7.867941792)
280184,00000,SIN INFORMACION,SIN INFORMACION,2007,4,27,301459,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
280185,05002,ABEJORRAL,ANTIOQUIA,2007,4,28,301460,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.43847353 5.803728154)
280186,73268,ESPINAL,TOLIMA,2006,1,1,301461,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ENTIDAD PÚBLICA,,POINT (-74.89352941 4.166476969)
280187,76111,GUADALAJARA DE BUGA,VALLE DEL CAUCA,2007,4,28,301462,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.98312418 3.819854318)
280188,73555,PLANADAS,TOLIMA,2007,4,28,301463,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.73246503 3.03944558)
280189,05001,MEDELLIN,ANTIOQUIA,2007,4,29,301464,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-75.61103107 6.257590259)
280190,76109,BUENAVENTURA,VALLE DEL CAUCA,2007,4,29,301465,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-77.11872831 3.493340766)
280192,86571,PUERTO GUZMAN,PUTUMAYO,2007,4,30,301467,HOMBRE,,SIN INFORMACIÓN,CIVIL,SINDICALISTA,,,,DESAPARECIDO,,,POINT (-75.88022978 0.746432215)
280193,23580,PUERTO LIBERTADOR,CORDOBA,2007,4,30,301468,HOMBRE,,SIN INFORMACIÓN,CIVIL,FAMILIAR DE COMBATIENTE,,,,APARECIÓ MUERTO,,,POINT (-75.77123224 7.711515736)
280194,95015,CALAMAR,GUAVIARE,2007,5,1,301469,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.0342639 1.613634284)
280195,81065,ARAUQUITA,ARAUCA,2007,5,1,301470,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-71.29827429 6.799338394)
280196,76250,EL DOVIO,VALLE DEL CAUCA,2007,5,1,301471,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PRIMERA INFANCIA (0-5 AÑOS),POINT (-76.28762701 4.539979729)
280199,50711,VISTAHERMOSA,META,2007,5,1,301474,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.66652234 2.811616698)
280200,50226,CUMARAL,META,2007,5,1,301475,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,JUVENTUD (18-28 AÑOS),POINT (-73.31477539 4.232526389)
280201,50226,CUMARAL,META,2007,5,1,301476,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.31477539 4.232526389)
280202,25718,SASAIMA,CUNDINAMARCA,2007,5,1,301477,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-74.41230921 4.946805263)
280204,17042,ANSERMA,CALDAS,2007,5,1,301479,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,FAMILIAR DE PERSONA VULNERABLE,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.75289078 5.20029922)
280205,00000,SIN INFORMACION,SIN INFORMACION,2007,5,1,301480,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
280206,50001,VILLAVICENCIO,META,2007,5,1,301481,HOMBRE,,TRABAJO SIN ESPECIFICAR,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-73.49291594 4.09166877)
280207,68081,BARRANCABERMEJA,SANTANDER,2007,5,1,301482,HOMBRE,,EMPLEADO,CIVIL,,,,,APARECIÓ VIVO,ENTIDAD PÚBLICA,JUVENTUD (18-28 AÑOS),POINT (-73.849313 7.064855)
280208,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2007,5,2,301483,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,,,POINT (-76.77067026 0.42012589)
280210,50001,VILLAVICENCIO,META,2007,5,2,301485,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.49291594 4.09166877)
280211,05001,MEDELLIN,ANTIOQUIA,2007,5,2,301486,HOMBRE,,EMPLEADO,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.61103107 6.257590259)
280212,54498,OCAÑA,NORTE DE SANTANDER,2007,5,2,301487,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,APARECIÓ MUERTO,ANÓNIMA,JUVENTUD (18-28 AÑOS),POINT (-73.355889 8.247588)
280213,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,2007,5,3,301488,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-71.91916993 2.484286091)
280214,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,2007,5,3,301489,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-71.91916993 2.484286091)
280215,86320,ORITO,PUTUMAYO,2007,5,3,301490,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,PRIMERA INFANCIA (0-5 AÑOS),POINT (-76.94313923 0.673756323)
280216,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,2007,5,3,301491,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.57649259 3.399043723)
280217,18001,FLORENCIA,CAQUETA,2007,5,3,301492,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.55823906 1.749138704)
280218,05001,MEDELLIN,ANTIOQUIA,2007,5,3,301493,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-75.61103107 6.257590259)
280219,86573,PUERTO LEGUIZAMO,PUTUMAYO,2007,5,3,301494,HOMBRE,,NO APLICA,CIVIL,,,,,DESAPARECIDO,,PRIMERA INFANCIA (0-5 AÑOS),POINT (-75.06479327 0.05947197)
280220,19533,PIAMONTE,CAUCA,2007,5,3,301495,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.4443271 1.054128816)
280220,19533,PIAMONTE,CAUCA,2007,5,3,301496,MUJER,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,JUVENTUD (18-28 AÑOS),POINT (-76.4443271 1.054128816)
280220,19533,PIAMONTE,CAUCA,2007,5,3,301497,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADOLESCENCIA (12-17 AÑOS),POINT (-76.4443271 1.054128816)
280225,52835,SAN ANDRES DE TUMACO,NARIÑO,2007,5,4,301500,HOMBRE,"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)",SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-78.61540963 1.574550638)
280228,05001,MEDELLIN,ANTIOQUIA,2007,5,4,301503,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.61103107 6.257590259)
280229,00000,SIN INFORMACION,SIN INFORMACION,2007,5,4,301504,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72 4)
280230,05837,TURBO,ANTIOQUIA,2007,5,5,301505,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.5740377 8.173851745)
280231,18094,BELEN DE LOS ANDAQUIES,CAQUETA,2007,5,5,301506,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.90947504 1.536174657)
280232,76834,TULUA,VALLE DEL CAUCA,2007,5,5,301507,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-76.03250379 4.02840797)
280233,05660,SAN LUIS,ANTIOQUIA,2007,5,5,301508,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.0076674 6.024205956)
280234,47288,FUNDACION,MAGDALENA,2007,5,5,301509,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-73.88406518 10.45937818)
280235,54001,CUCUTA,NORTE DE SANTANDER,2007,5,6,301510,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-72.48862641 8.112041811)
280236,99001,PUERTO CARREÑO,VICHADA,2007,5,6,301511,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-68.14122234 5.836529669)
280237,05761,SOPETRAN,ANTIOQUIA,2007,5,6,301512,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-75.74580903 6.520164552)
280239,66001,PEREIRA,RISARALDA,2007,5,7,301514,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,,POINT (-75.79579093 4.803662773)
280241,50001,VILLAVICENCIO,META,2007,5,7,301516,HOMBRE,,SIN INFORMACIÓN,CIVIL,,,,,DESAPARECIDO,,ADULTEZ (29-59 AÑOS),POINT (-73.49291594 4.09166877)
